borrower_id,first_name,last_name,age,gender,marital_status,distance_from_branch_miles,education_level,occupation_sector,num_previous_lenders,total_employment_years,account_open_date,default_flag
312,William,Anderson,39.0,Male,Marrid,12.0,Bachelor's,Medical,4.0,7.0,2019-01-01,0
313,David,Johnson,25.0,Male,Single,9.0,BACHELOR'S,Marketing,1.0,7.0,2016-12-31,0
314,Charles,Gonzalez,54.0,Mail,MARRIED,3.0,Bachelor's,Life Sciences,3.0,36.0,2014-01-01,0
315,Christopher,Miller,29.0,mAle,Marrid,6.0,Master's,Life Sciences,4.0,13.2,2016-12-31,1
316,Mark,Hernandez,34.0,Male,Married,3.0,Bachelor's,Technical Degree,1.0,12.0,2012-12-31,0
317,Christopher,Gonzalez,25.0,Male,Married,19.0,No Degree,Medicale,3.0,,2020-12-31,0
318,Charles,Wilson,31.0,Male,singled,10.0,Master's,Marketting,1.0,10.0,2014-01-01,0
319,Sarah,Williams,51.0,FEMALE,Single,6.0,Some College,Medical,0.0,8.8,2016-12-31,0
320,Donald,Smith,26.0,Male,Divorcd,21.0,Bachelor's,Medical,1.0,1.1,2023-01-01,1
321,Kimberly,Johnson,41.0,feMALE,Married,2.0,Doctoral/Professional,Life Sciences,7.0,24.2,2006-01-01,0
322,Daniel,Davis,46.0,Male,Married,4.0,Doctoral/Professional,Medical,2.0,23.0,2022-01-01,0
324,James,Davis,43.0,Male,Divorced,7.0,Bachelor's,Life Sciences,1.0,26.4,2000-01-01,0
325,Richard,Smith,32.0,Male,Married,1.0,Bachelar's,Medical,1.0,9.9,2015-01-01,0
326,Kenneth,Jones,31.0,Male,Married,2.0,some college,Life Sciences,0.0,3.3,2022-01-01,1
327,Joseph,Jones,43.0,Male,Married,2.0,Bachelor's,Medical,1.0,11.0,2014-01-01,0
328,Ashley,Brown,27.0,Female,Divorced,21.0,Master's,Life Sciences,1.0,11.0,2014-01-01,0
329,Emily,Miller,34.0,Female,Married,10.0,masters,Technical degree,1.0,,2014-01-01,0
330,Sandra,Rodriguez,39.0,Female,Married,3.0,Bachelor,Human Resources,9.0,13.2,2016-01-01,0
331,Nancy,Garcia,31.0,Femaale,Divorced,1.0,Doctoral/Professional,Medical,4.0,10.0,2017-12-31,0
332,Kenneth,Martin,25.0,Male,Married,,No Degre,Life Sciences,2.0,6.0,2020-12-31,0
333,Linda,Garcia,43.0,feMALE,Married,7.0,Bachelor's,Life Sciences,8.0,,2023-01-01,1
335,Emily,Smith,43.0,FEMALE,Singel,28.0,Bachelor's,Medical,4.0,18.0,2020-12-31,0
336,Thomas,Jackson,55.0,Male,Married,1.0,Some College,Life Sciences,3.0,24.0,2023-01-01,0
338,Susan,Williams,29.0,Female,Married,5.0,Master's,Life Sciences,1.0,10.0,2014-01-01,0
339,Emily,Davis,60.0,female,Married,28.0,Bachelor's,Marketing,4.0,22.0,2006-01-01,0
340,Michael,Martinez,25.0,Male,Divorced,2.0,No Degree,Life Sciences,1.0,,2016-12-31,0
341,Donna,Brown,46.0,Female,Married,10.0,Bachelor's,Marketing,2.0,15.0,2020-12-31,0
342,Emily,Johnson,30.0,Female,Divorced,7.0,Master's,Marketing,7.0,8.8,2020-12-31,0
344,Margaret,Lopez,16.0,Female,Single,1.0,Bachelor's,Life Sciences,1.0,0.0,2024-01-01,0
345,Jennifer,Taylor,34.0,Female,Married,10.0,Master's,Life Sciences,1.0,1.0,2023-01-01,0
346,Christopher,Smith,36.0,mAle,divorced,23.0,Master's,Life Sciences,9.0,11.0,2022-01-01,0
347,Anthony,Thomas,38.0,Male,Single,1.0,Bachelor's,Life Sciences,,22.0,2023-01-01,0
348,Michael,Wilson,41.0,male,Maried,21.0,Bachelor's,Medical,7.0,8.0,2020-12-31,0
349,Nancy,Anderson,50.0,Female,Single,,Bachelor's,Marketing,4.0,16.0,2022-01-01,0
350,William,Wilson,58.0,Male,Divorced,7.0,masters,Marketing,0.0,12.0,2012-12-31,0
352,Charles,Martin,31.0,Male,Marriied,8.0,Master's,Life Sciences,2.0,8.8,2022-01-01,0
353,Kimberly,Thomas,52.0,Female,Married,4.0,Some college,Life Science,2.0,31.0,,1
354,Mark,Wilson,39.0,male,Maried,1.0,Bachleors,life sciences,1.0,9.0,2015-01-01,0
355,Emily,Rodriguez,22.0,Femaale,SINGLE,2.0,No Degree,Technical Degree,1.0,6.0,2017-12-31,0
357,Robert,Rodriguez,33.0,Male,Married,7.0,Some College,Life Sciences,1.0,1.1,2023-01-01,0
359,Sandra,Jackson,43.0,Female,Married,27.0,BACHELOR'S,Life Sciences,8.0,18.0,2016-01-01,0
361,Christopher,Smith,44.0,Male,Marrid,8.0,Master's,Life Sciences,2.0,11.0,2020-12-31,0
362,Donald,Hernandez,40.0,Mail,Divorcd,2.0,Some College,Medical,0.0,24.2,2003-01-01,0
363,Elizabeth,Thomas,41.0,Female,Divorced,7.0,No Degree,Life Sciences,1.0,21.0,2003-01-01,0
365,Charles,Hernandez,37.0,Male,Married,12.0,bachelors,Medical,4.0,7.7,2019-01-01,0
366,Charles,Martin,32.0,Male,Married,7.0,Bachelor's,Life Sciences,1.0,5.5,2019-01-01,0
367,Charles,Moore,36.0,Male,Sngle,3.0,master's,Life Sciences,8.0,19.0,2023-01-01,0
369,Richard,Williams,36.0,Male,Married,27.0,Bachelor's,Medical,6.0,18.7,2016-12-31,0
370,Jessica,Wilson,49.0,Femle,Married,11.0,BACHELOR'S,Marketing,1.0,9.9,2015-01-01,1
371,Donald,Moore,29.0,mAle,Single,9.0,Master's,Life Sciences,0.0,3.3,2022-01-01,0
372,Jessica,Thomas,,Femaale,Married,,master's,Life Sciences,6.0,12.0,2014-01-01,0
373,Ashley,Anderson,35.0,Female,Divorced,22.0,Bachelor's,Life Sciences,7.0,11.0,2016-12-31,0
374,Mary,Williams,47.0,Female,Single,27.0,Some College,Life Sciences,4.0,8.8,2019-01-01,1
375,Thomas,Davis,41.0,Male,Single,6.0,Bachelor's,Marketing,1.0,10.0,2014-01-01,0
376,Matthew,Davis,37.0,Male,Single,24.0,No Degree,life sciences,7.0,19.8,2016-12-31,0
377,Thomas,Jackson,47.0,Male,singled,4.0,No Degree,Medical,3.0,5.0,2024-01-01,1
378,Daniel,Thomas,44.0,Male,Divorced,2.0,Master's,Medical,7.0,24.0,2022-01-01,0
379,Paul,Taylor,55.0,Male,Married,1.0,Some College,Life Sciences,0.0,13.0,2012-01-01,0
380,Daniel,Wilson,38.0,Male,SINGLE,3.0,Master,Life Science,8.0,19.0,2023-01-01,0
381,Paul,Hernandez,27.0,Male,Sngle,24.0,Bachelor's,Technical Degree,,1.0,2023-01-01,1
383,Charles,Martinez,51.0,Male,Singel,2.0,Bachelor,Medical,4.0,35.0,2015-01-01,0
384,Charles,Davis,40.0,Male,Single,7.0,Bachelor,Life Sciences,3.0,10.0,2020-01-01,1
385,Michael,Miller,21.0,MALE,Married,1.0,Some College,Life Science,1.0,1.1,2023-01-01,0
388,Susan,Miller,27.0,Female,Singel,20.0,Bachelor's,Life Sciences,1.0,7.7,2016-12-31,0
389,Donald,Rodriguez,29.0,Male,Married,7.0,Bachelor's,Technical Degree,4.0,11.0,2016-01-01,0
390,Andrew,Taylor,45.0,MALE,Marrid,14.0,Master's,Technical Degree,8.0,16.0,2016-01-01,0
391,Donna,Martinez,28.0,Female,Divorced,,Bachelor's,Marketing,1.0,11.0,2014-01-01,0
392,Michael,Miller,24.0,Male,Married,24.0,Bachelor's,Medical,0.0,3.3,2022-01-01,1
393,Karen,Davis,26.0,Female,Single,10.0,Bachelor's,Other,3.0,11.0,2016-01-01,0
394,Daniel,Garcia,42.0,MALE,Divorced,2.0,No Degree,Technical Degree,0.0,4.4,,0
395,Karen,Smith,39.0,Female,Single,22.0,Bachelor's,Medical,1.0,,2003-01-01,0
396,Paul,Jones,43.0,Male,Marriied,2.0,Bachelor's,Other,0.0,9.9,2016-01-01,1
397,Sarah,Johnson,40.0,Female,Married,2.0,Master's,LifeSciences,1.0,10.0,2014-01-01,0
399,Karen,Jones,28.0,Female,Single,26.0,master's,Marketing,5.0,9.0,2017-12-31,1
400,Donald,Brown,23.0,Male,Single,12.0,Some College,Other,1.0,5.5,2019-01-01,0
402,Karen,Thomas,45.0,Female,Marriied,9.0,Master's,Life Sciences,1.0,16.5,2008-12-31,0
403,Ashley,Anderson,19.0,Female,Single,25.0,Bachelor's,Life Sciences,1.0,1.1,2023-01-01,0
404,Christopher,Garcia,42.0,MALE,Married,8.0,Master's,Life Sciences,2.0,11.0,2020-12-31,0
405,John,Rodriguez,36.0,Male,Single,7.0,Master,Other,,8.0,2017-12-31,0
406,Donald,Brown,23.0,Male,Married,19.0,No Degree,Medical,3.0,7.0,2020-12-31,0
407,Robert,Gonzalez,49.0,Male,Single,1.0,Bachelor's,Life Sciences,,23.0,2016-01-01,0
409,Andrew,Johnson,31.0,Male,married,22.0,Master's,Medical,1.0,11.0,2014-01-01,1
411,Andrew,Martinez,25.0,M,Divorced,5.0,Some College,Life Sciences,,6.6,2017-12-31,0
413,Michael,Moore,28.0,MALE,Married,1.0,Bachelor's,Technical Degree,3.0,5.5,2020-12-31,1
414,Anthony,Martin,26.0,Male,Single,7.0,Bachelor's,Life Science,0.0,5.0,2020-01-01,0
415,Kenneth,Martin,36.0,Male,singled,,Bachelor,Life Sciences,2.0,16.5,2020-01-01,0
416,Joseph,Taylor,28.0,Male,Single,1.0,No Degree,Life Sciences,1.0,,2012-12-31,0
417,Matthew,Anderson,30.0,Male,Single,1.0,NO DEGREE,Life Sciences,1.0,13.2,2012-12-31,0
418,Sandra,Martinez,35.0,Female,Marrid,1.0,Some College,Medical,2.0,,2020-12-31,0
420,Thomas,Jackson,44.0,Male,Single,26.0,Some College,Life Sciences,8.0,6.6,2022-01-01,0
423,Susan,Miller,47.0,Femle,Married,1.0,Bachelor's,Technical Degree,2.0,7.7,2020-01-01,0
425,Elizabeth,Davis,31.0,Female,Married,20.0,Some Collge,Marketing,1.0,9.9,2015-01-01,0
426,Elizabeth,Moore,31.0,Female,Marriied,4.0,Master's,MEDICAL,8.0,8.8,2019-01-01,0
427,Robert,Garcia,36.0,Male,Married,8.0,Bachelar's,LifeSciences,0.0,6.6,2019-01-01,0
428,James,Wilson,33.0,Male,Divorced,3.0,Master's,Life Sciences,6.0,13.2,2014-01-01,0
429,Sandra,Martin,40.0,Female,MARRIED,11.0,Bachelor's,Technical Degree,1.0,10.0,2014-01-01,0
430,Ashley,Martinez,46.0,Female,Married,10.0,Bachelor's,Life Sciences,5.0,14.0,2016-01-01,1
431,Patricia,Davis,29.0,female,SINGLE,7.0,Masteer,Medical,1.0,11.0,2012-12-31,0
432,Thomas,Martinez,50.0,Male,Married,,Doctoral/Professional,Medical,2.0,35.2,1993-12-31,0
434,Jessica,Rodriguez,23.0,Female,Single,4.0,No Degree,Medical,1.0,3.3,2020-12-31,0
435,Andrew,Miller,,Maale,Divorced,9.0,No Degree,Life Siences,3.0,12.0,2015-01-01,0
436,Anthony,Brown,37.0,Male,Married,13.0,bachelor's,Medical,1.0,10.0,2014-01-01,0
437,Paul,Davis,23.0,Male,divored,7.0,Bachelor's,Life Sciences,1.0,3.0,2020-12-31,1
438,Barbara,Rodriguez,28.0,F,Single,12.0,Bachelor's,Technical Degree,0.0,6.0,2019-01-01,0
439,Barbara,Williams,,Female,Divorcd,2.0,No Degree,medical,5.0,15.0,2012-01-01,0
440,Patricia,Garcia,35.0,Female,Maried,18.0,Master's,Marketing,0.0,5.0,2020-01-01,1
441,Thomas,Martin,57.0,Male,Married,1.0,Master's,Medical,2.0,16.5,2020-12-31,0
443,Mark,Brown,46.0,Male,Divorced,1.0,Master's,Medical,9.0,23.0,2022-01-01,0
444,Mark,Martinez,50.0,Male,Married,,Some College,Technical Degree,3.0,18.0,2020-01-01,1
447,Donald,Anderson,55.0,MALE,single,14.0,Master's,Medcial,8.0,36.0,,0
450,Lisa,Martin,,Female,Married,20.0,Bachelor's,Life Sciences,,4.4,2022-01-01,1
451,Sarah,Smith,24.0,Female,Married,17.0,Some College,Life Sciences,1.0,,2023-01-01,1
452,Robert,Davis,48.0,Mail,Married,2.0,Bachelor's,Medical,5.0,30.0,2020-01-01,0
453,Andrew,Jackson,41.0,Mail,Maried,11.0,Bachelor's,Life Science,1.0,10.0,2014-01-01,1
454,James,Rodriguez,31.0,Male,SINGLE,9.0,Master's,Life Sciences,0.0,3.3,2022-01-01,0
455,Emily,Johnson,52.0,Female,SINGLE,10.0,Bachelor's,Medical,6.0,9.9,2019-01-01,0
456,David,Thomas,47.0,Male,Single,28.0,Some College,Life Sciences,3.0,20.0,2020-01-01,1
458,Charles,Garcia,36.0,Male,Single,2.0,Som College,Marketing,7.0,11.0,2023-01-01,0
459,Emily,Wilson,36.0,Female,Single,2.0,Master's,Life Siences,3.0,18.7,2011-01-01,0
460,Donald,Williams,24.0,Male,Single,24.0,Bachelor's,Technical Degree,1.0,1.0,2023-01-01,1
461,Ashley,Lopez,29.0,Femle,Divorced,7.0,no degree,Medical,6.0,8.0,2020-01-01,0
463,Lisa,Brown,22.0,Female,Married,26.0,Some College,Other,1.0,4.0,2020-01-01,0
465,Margaret,Thomas,34.0,Female,single,2.0,Master's,Medical,1.0,,2017-12-31,0
466,Thomas,Gonzalez,42.0,Maale,Married,4.0,Some College,Technical Degre,1.0,22.0,2001-12-31,0
467,Paul,Johnson,34.0,Maale,DIVORCED,19.0,Some College,Medical,0.0,3.0,2022-01-01,0
468,Mark,Williams,38.0,Male,Married,1.0,Mastr's,Life Sciences,1.0,22.0,2001-12-31,0
469,Lisa,Rodriguez,35.0,Female,Single,1.0,Master's,Life Sciences,3.0,7.0,2022-01-01,0
470,Christopher,Brown,,Male,Singel,21.0,Bachelor's,marketing,1.0,2.2,2022-01-01,1
471,Betty,Taylor,30.0,Female,Single,18.0,Bachelor's,Life Sciences,1.0,,2019-01-01,0
472,James,Moore,,Male,Single,1.0,Master's,Medical,4.0,12.0,2020-01-01,1
473,Sandra,Wilson,38.0,Female,Married,15.0,Bachleors,Life Sciences,1.0,,2006-01-01,0
474,Patricia,Miller,38.0,Female,Married,11.0,Bachelar's,Technical Degree,1.0,,2014-01-01,0
475,Dorothy,Lopez,37.0,Female,Single,11.0,Bachelor's,Medical,4.0,8.0,2020-12-31,0
476,Kenneth,Thomas,45.0,MALE,Divorced,1.0,Master's,Technical Degree,1.0,10.0,2014-01-01,1
478,Richard,Rodriguez,30.0,Male,Married,10.0,Bachelor's,marketing,1.0,10.0,2014-01-01,0
479,Kimberly,Jones,45.0,Female,Married,2.0,Master's,Medical,3.0,28.6,2004-01-01,0
480,Thomas,Anderson,40.0,Male,Single,12.0,Bachelor's,Life Sciences,0.0,22.0,2003-01-01,1
481,Donald,Brown,33.0,mAle,Single,2.0,Master's,Medcial,0.0,6.6,2019-01-01,0
482,Mary,Martin,41.0,Female,Divorced,8.0,Master's,Other,4.0,8.0,2019-01-01,1
483,Jessica,Garcia,25.0,Female,Maried,1.0,Some Collge,Life Sciences,1.0,9.0,2015-01-01,0
484,Thomas,Moore,52.0,Male,Marriied,3.0,BACHELOR'S,Life Sciences,3.0,39.6,2014-01-01,0
486,Anthony,Williams,37.0,Male,Married,6.0,No Degree,Medical,4.0,9.9,,1
487,Joseph,Brown,43.0,Mail,Single,9.0,Bachelor's,Life Sciences,4.0,7.7,2020-12-31,0
489,William,Thomas,25.0,Male,Married,28.0,Bachelor's,Life Sciences,2.0,6.6,2022-01-01,0
490,Thomas,Taylor,29.0,Maale,Divorced,3.0,Some College,Medical,1.0,,2020-01-01,0
491,Sarah,Wilson,34.0,Female,Single,6.0,Master's,Other,1.0,17.6,2008-01-01,0
492,Donald,Thomas,41.0,MALE,SINGLE,23.0,Some College,Life Sciences,3.0,21.0,2022-01-01,0
493,Jessica,Anderson,38.0,FEMALE,MARRIED,4.0,Some College,Medical,7.0,7.7,2024-01-01,0
494,Kimberly,Jones,39.0,Female,Single,2.0,Master's,Technical Degree,1.0,22.0,2004-01-01,0
495,Betty,Miller,37.0,Female,Single,,Bachelor's,Life Sciences,4.0,9.9,2022-01-01,0
498,Sarah,Wilson,28.0,Female,Singel,9.0,some college,Medical,7.0,10.0,2016-01-01,0
499,Christopher,Taylor,32.0,M,single,3.0,Bachelar's,Other,3.0,16.5,2011-01-01,0
500,Sarah,Smith,49.0,Female,Single,10.0,Master's,Life Sciences,9.0,24.2,2020-12-31,0
501,Karen,Martinez,44.0,feMALE,Married,2.0,Bachelor's,Technical Degree,3.0,28.0,2016-12-31,0
502,Emily,Jackson,53.0,Female,singled,1.0,No Degree,Medical,7.0,18.0,2009-12-31,0
503,Donald,Jones,43.0,Male,Married,2.0,Bachelor's,Medical,1.0,10.0,2014-01-01,0
504,Sandra,Moore,33.0,Female,Married,8.0,SOME COLLEGE,Marketing,4.0,16.0,2011-01-01,0
505,Ashley,Lopez,27.0,female,Married,2.0,No Degree,Life Sciences,0.0,4.4,2020-12-31,0
507,Paul,Gonzalez,26.0,Male,Divorced,15.0,Some College,Life Sciences,1.0,4.4,2020-01-01,0
508,Mark,Hernandez,37.0,M,Married,9.0,Bachelor's,Medical,1.0,4.0,2020-01-01,0
509,Richard,Davis,41.0,MALE,Married,11.0,Bachelar's,Life Sciences,1.0,11.0,2014-01-01,0
511,Joseph,Wilson,39.0,Male,Single,18.0,Some College,Life Sciences,0.0,9.9,2016-01-01,0
512,John,Hernandez,34.0,Male,Divorced,6.0,master's,Life Sciences,1.0,7.0,2016-12-31,0
513,Ashley,Gonzalez,40.0,FEMALE,Single,9.0,Some College,Medical,1.0,13.2,2012-01-01,0
514,Betty,Jones,33.0,Female,Married,18.0,Bachelor's,Medical,1.0,5.0,2019-01-01,0
516,William,Taylor,41.0,Male,Divorced,9.0,Bachelor's,Medical,2.0,21.0,2006-01-01,1
517,Andrew,Hernandez,28.0,Male,Divorced,15.0,Some College,Marketing,2.0,12.0,2016-12-31,0
518,Linda,Anderson,32.0,feMALE,Single,15.0,Some College,Medical,1.0,10.0,2014-01-01,0
519,Linda,Taylor,,feMALE,Single,4.0,Bachelor's,Life Sciences,1.0,1.1,2023-01-01,0
520,Sandra,Smith,29.0,Female,Divorced,1.0,Bachelor's,Medical,6.0,5.5,2020-12-31,1
521,William,Wilson,31.0,Male,Divorced,2.0,Master's,Medical,1.0,6.6,2017-12-31,0
522,Barbara,Williams,28.0,Female,Married,5.0,Bachelor's,Life Sciences,2.0,13.2,2014-01-01,0
523,Ashley,Rodriguez,38.0,Female,Divorced,,bachelor's,Technical Degree,7.0,,2019-01-01,0
524,Christopher,Martin,43.0,Male,Married,15.0,Some College,Life Sciences,1.0,14.0,,0
525,Matthew,Williams,30.0,Male,Divorced,23.0,Bachelor's,Life Sciences,,11.0,2014-01-01,0
527,Betty,Hernandez,54.0,FEMALE,Divorced,8.0,bachelor's,Life Sciences,4.0,20.9,2022-01-01,0
528,Donald,Moore,31.0,Male,Divorced,1.0,Bachelar's,Medical,1.0,9.9,,0
531,Thomas,Davis,42.0,Male,Married,2.0,Some Collge,Medical,0.0,23.0,2001-12-31,0
532,Jennifer,Wilson,38.0,Female,Married,2.0,Master's,Medical,2.0,,2019-01-01,0
533,Michael,Brown,,Male,Married,26.0,Master's,Huamn Resources,4.0,35.0,2014-01-01,0
534,Sandra,Garcia,20.0,Female,Married,11.0,Bachleors,Medcial,1.0,2.0,2022-01-01,0
535,Thomas,Smith,42.0,Male,Divorced,4.0,Some College,Life Sciences,1.0,26.0,1999-01-01,0
536,John,Hernandez,31.0,Male,Divorced,1.0,Bachelor's,Medical,1.0,9.0,2015-01-01,0
537,Patricia,Martinez,,Female,Married,16.0,Bachelor's,Marketing,5.0,22.0,2007-01-01,0
538,Daniel,Lopez,40.0,MALE,Divorced,8.0,No Degree,Medical,2.0,17.6,2015-01-01,0
539,Anthony,Jones,43.0,Male,divored,7.0,bachelor's,Life Sciences,2.0,27.5,2023-01-01,0
540,Joseph,Taylor,24.0,Male,Single,3.0,No Degree,Technical Degre,0.0,7.0,2017-12-31,1
543,Elizabeth,Williams,34.0,feMALE,Married,3.0,Bachelor's,Medical,0.0,10.0,2015-01-01,0
544,Kenneth,Gonzalez,35.0,Male,Single,5.0,Master's,Technical Degree,0.0,17.0,2008-01-01,0
545,Donna,Davis,30.0,Female,Married,2.0,Bachelor's,Medical,1.0,8.0,2016-01-01,0
546,Donald,Jackson,34.0,Male,Married,17.0,SOME COLLEGE,Marketing,2.0,12.0,2020-01-01,0
548,Sandra,Rodriguez,,Female,Single,12.0,Bachelor's,Life Sciences,,1.1,2023-01-01,1
549,Mark,Rodriguez,27.0,Male,Single,10.0,Bachelor's,LIFE SCIENCES,1.0,1.0,2023-01-01,1
550,James,Anderson,25.0,Male,Single,8.0,Bachelor's,LIFE SCIENCES,1.0,9.0,,0
553,Sandra,Lopez,38.0,Female,DIVORCED,7.0,Some College,Medical,,8.8,2016-01-01,0
556,Sandra,Martinez,40.0,Female,Married,26.0,Some Collge,Medical,3.0,17.6,2023-01-01,0
557,Susan,Gonzalez,58.0,FEMALE,Married,7.0,Bachelor's,Life Sciences,5.0,33.0,1995-01-01,0
558,Ashley,Brown,33.0,Femaale,Single,26.0,Master's,Life Sciences,1.0,9.9,2015-01-01,0
559,Joseph,Gonzalez,43.0,Male,Married,21.0,Bachelor's,Medical,7.0,8.8,2020-12-31,0
561,Emily,Martinez,29.0,FEMALE,single,24.0,No Degree,Technical Degree,2.0,,2019-01-01,0
563,Betty,Rodriguez,39.0,Female,Married,8.0,Bachelor's,Marketing,5.0,15.4,2019-01-01,0
564,Mary,Jackson,35.0,Female,Divorced,25.0,Some College,Medical,7.0,9.0,2017-12-31,0
565,John,Martin,40.0,Male,Married,2.0,doctoral/professional,Medical,7.0,11.0,2020-01-01,0
566,Donald,Martinez,30.0,male,Singel,,No Degree,Life Sciences,1.0,,2023-01-01,0
568,Daniel,Davis,35.0,Male,Marrid,6.0,No Degree,life sciences,0.0,,2020-12-31,0
569,Susan,Martin,37.0,Female,Single,1.0,Bachelor's,Life Sciences,1.0,18.7,2007-01-01,0
570,Charles,Jones,29.0,Male,Single,23.0,Bachelor's,Life Sciences,9.0,6.6,2020-12-31,0
571,Michael,Johnson,29.0,Male,Divorced,13.0,Bachelor's,Human Resources,4.0,4.4,2022-01-01,0
574,Daniel,Jones,30.0,Male,DIVORCED,2.0,Bachelor's,Medicall,0.0,,2015-01-01,0
576,Christopher,Wilson,37.0,Male,singled,10.0,Master's,Life Sciences,2.0,18.0,2023-01-01,0
577,Elizabeth,Miller,31.0,Femaale,Single,8.0,Some College,Medical,9.0,8.8,2020-12-31,0
578,William,Moore,35.0,Male,Single,10.0,Some College,Life Sciences,3.0,4.4,2023-01-01,0
580,Steven,Rodriguez,25.0,Mail,Divorced,2.0,No Degree,Life Sciences,1.0,7.7,2016-12-31,0
581,Elizabeth,Rodriguez,20.0,Female,Single,11.0,bachelor's,Medicale,1.0,1.0,2023-01-01,1
583,Lisa,Brown,40.0,Female,singled,6.0,Bachelor's,life sciences,7.0,24.2,2004-01-01,0
584,Sandra,Williams,33.0,feMALE,Single,16.0,Bachelor's,Marketing,5.0,6.6,2020-12-31,1
585,William,Davis,,Male,single,16.0,Some College,Medical,0.0,9.9,2016-01-01,0
586,Matthew,Moore,26.0,Male,Singel,7.0,Bachelor's,Other,0.0,8.0,2016-12-31,0
588,Betty,Smith,42.0,Female,Divorced,21.0,Some college,Medical,2.0,12.1,2019-01-01,0
589,Charles,Moore,27.0,Male,Divorced,,Some College,Medical,,5.0,2019-01-01,0
590,Michael,Anderson,26.0,Male,Married,1.0,Some College,life sciences,1.0,7.7,2016-12-31,0
591,Daniel,Rodriguez,37.0,male,Married,21.0,Master's,Life Sciences,3.0,8.0,2019-01-01,0
593,Nancy,Brown,30.0,Female,Divorced,5.0,Bachelor's,Marketing,1.0,10.0,2014-01-01,1
594,Joseph,Thomas,50.0,Male,married,9.0,Bachelor's,LifeSciences,4.0,8.8,2023-01-01,0
595,James,Martin,33.0,Male,Married,8.0,Master's,Life Sciences,6.0,14.0,2014-01-01,0
596,Paul,Hernandez,25.0,Male,Single,5.0,Bachelor's,Marketing,1.0,6.0,,1
598,Robert,Anderson,26.0,Male,Marrid,2.0,No Degree,Life Sciences,0.0,6.6,2019-01-01,0
599,Karen,Wilson,27.0,Female,Married,27.0,Bachelor's,Medical,4.0,11.0,2016-01-01,0
600,Linda,Jones,27.0,Female,Divorcd,4.0,Bachelor's,Technical Degree,,,2023-01-01,0
603,Linda,Brown,22.0,FEMALE,Married,4.0,No Degree,Medical,1.0,5.5,2019-01-01,0
604,Jessica,Moore,32.0,Female,Single,27.0,Some College,Medical,,9.0,2020-12-31,0
606,Mark,Lopez,44.0,Male,Married,5.0,Bachelor's,Marketing,7.0,26.0,2001-12-31,0
607,Paul,Wilson,44.0,Male,Single,4.0,Bachelor's,Medcial,9.0,11.0,2019-01-01,1
608,Andrew,Jones,,Male,Marriied,1.0,Bachelor's,Medical,0.0,12.0,2012-12-31,0
609,Anthony,Brown,38.0,Male,Married,19.0,Som College,Medical,8.0,16.5,2016-12-31,0
610,Ashley,Martin,30.0,Female,Single,2.0,Bachelor's,Life Sciences,2.0,12.1,2019-01-01,0
611,Margaret,Rodriguez,58.0,Female,Divorced,5.0,Bachelor's,Technical Degree,2.0,,2017-12-31,0
612,John,Lopez,38.0,Maale,Married,9.0,Bachelor's,MARKETING,0.0,,2022-01-01,0
613,Susan,Anderson,24.0,Female,Married,1.0,Some College,Life Sciences,1.0,1.1,2023-01-01,0
615,Nancy,Brown,30.0,Female,Divorced,4.0,Some College,Medical,1.0,12.1,2012-12-31,0
616,Daniel,Moore,40.0,Male,Divorced,2.0,SOME COLLEGE,Medical,0.0,22.0,,0
617,Daniel,Johnson,,Male,Married,3.0,None,Other,1.0,5.5,2019-01-01,0
618,Matthew,Rodriguez,49.0,Male,Married,7.0,Master's,Medical,2.0,11.0,2023-01-01,0
619,Richard,Brown,48.0,M,Married,9.0,Bachelor's,Life Sciences,4.0,8.8,2023-01-01,0
620,Sandra,Williams,33.0,Female,Single,1.0,Master's,Life Sciences,3.0,7.0,2022-01-01,0
621,Richard,Martin,28.0,Male,Divorced,1.0,Bachelor's,Life Sciences,0.0,6.6,2019-01-01,0
622,James,Johnson,37.0,Male,Maried,4.0,No Degree,Life Sciences,7.0,8.8,2017-12-31,0
623,Lisa,Davis,46.0,Female,Married,2.0,Bachelor's,Technical Degre,3.0,,2016-12-31,0
624,Barbara,Jackson,37.0,female,Married,10.0,Bachelor's,Life Sciences,1.0,16.0,2008-01-01,0
625,Richard,Williams,28.0,Mail,Married,29.0,masters,Technical Degree,3.0,,2020-01-01,0
626,Kimberly,Miller,,F,Single,1.0,No Degree,Life Sciences,3.0,8.0,2024-01-01,1
627,Andrew,Miller,33.0,Male,Married,23.0,Master's,Medical,,6.0,2019-01-01,0
629,William,Martin,31.0,mAle,singled,2.0,Master's,Other,7.0,11.0,2019-01-01,0
630,James,Rodriguez,30.0,MALE,Married,16.0,No Degree,Life Sciences,8.0,4.0,2022-01-01,0
631,William,Jones,30.0,Male,SINGLE,1.0,Bachelar's,Life Sciences,0.0,4.4,2020-12-31,1
632,Paul,Rodriguez,43.0,Male,Married,14.0,Some College,LIFE SCIENCES,6.0,24.2,2020-01-01,0
633,Elizabeth,Brown,33.0,female,Married,8.0,master's,Life Sciences,1.0,3.0,2020-12-31,1
634,James,Jones,34.0,Male,Divorced,3.0,SOME COLLEGE,Life Science,,13.0,2019-01-01,0
635,Mary,Lopez,40.0,FEMALE,Married,26.0,Doctoral/Professional,Medical,,22.0,,0
636,Joseph,Jackson,50.0,Male,Divorced,,No Degree,Life Sciences,,28.0,2014-01-01,0
