payment_id,borrower_id,payment_date,payment_type,amount_usd,on_time,processor_ref
391,53,2021-07-15,Minimum Payment,7704.56,Yes,Christopher Taylor
392,53,2020-02-20,Early Repayment,7951.54,Yes,Jessica Gonzalez
393,53,2020-09-11,Early Repayment,7205.51,No,Sarah Johnson
394,54,2023-02-06,Partial Payment,2952.18,No,Margaret Johnson
395,54,2023-07-08,Partial Payment,4171.15,No,Thomas Smith
396,54,2023-08-17,Minimum Payment,2476.7,Yes,Richard Davis
397,54,2022-05-20,Balance Transfer,2044.34,Yes,Barbara Wilson
398,54,2022-11-11,Advance Payment,2707.51,No,John Anderson
399,54,2022-05-28,Advance Payment,3178.29,Yes,Sarah Taylor
400,54,2021-04-07,Advance Payment,3298.49,Yes,Jessica Johnson
401,55,2023-04-17,Restructured Payment,28817.84,Yes,Donna Miller
402,55,2023-09-10,Restructured Payment,20192.61,Yes,Jennifer Jones
403,55,2023-11-22,Advance Payment,17197.15,Yes,Nancy Williams
404,55,2022-09-30,Restructured Payment,21859.36,Yes,Paul Thomas
405,55,2022-11-18,Restructured Payment,24695.18,No,Michael Hernandez
406,55,2022-03-15,Advance Payment,16602.27,No,James Wilson
407,55,2021-07-04,Restructured Payment,19624.8,Yes,Anthony Smith
408,55,2021-01-27,Fee Payment,19315.08,No,Ashley Anderson
409,55,2021-06-04,Fee Payment,27276.72,Yes,Richard Gonzalez
410,55,2020-06-28,Partial Payment,23704.48,Yes,Kenneth Williams
411,55,2020-03-20,Scheduled Installment,23597.47,Yes,Donald Davis
412,56,2023-09-06,Balance Transfer,6685.42,Yes,Sarah Taylor
413,56,2023-12-07,Late Payment Recovery,5234.43,Yes,Kimberly Martin
414,56,2023-01-27,Late Payment Recovery,6685.16,Yes,Sandra Brown
415,56,2023-07-02,Minimum Payment,6473.62,No,Kenneth Miller
416,56,2022-03-11,Scheduled Installment,5600.33,Yes,Sarah Martin
417,56,2022-08-12,Late Payment Recovery,6079.52,Yes,Barbara Johnson
418,56,2022-02-08,Advance Payment,4415.33,Yes,Emily Lopez
419,56,2021-02-23,Restructured Payment,3731.89,Yes,Christopher Hernandez
420,56,2020-09-23,Minimum Payment,3997.86,Yes,Kenneth Jackson
421,56,2020-04-21,Scheduled Installment,4241.32,Yes,Linda Davis
422,56,2020-06-26,Minimum Payment,5515.26,Yes,Barbara Hernandez
423,57,2023-11-26,Fee Payment,25426.62,Yes,Thomas Gonzalez
424,57,2023-06-09,Restructured Payment,23369.89,No,Susan Jones
425,57,2023-12-09,Late Payment Recovery,24804.29,Yes,Donna Garcia
426,57,2023-06-19,Balance Transfer,34188.54,Yes,James Jones
427,57,2023-05-22,Minimum Payment,34055.09,Yes,Ashley Gonzalez
428,57,2022-11-13,Minimum Payment,18819.94,No,Kenneth Gonzalez
429,57,2022-07-17,Restructured Payment,18973.65,Yes,Susan Williams
430,57,2022-01-08,Balance Transfer,22554.47,No,Christopher Martinez
431,57,2021-05-06,Late Payment Recovery,22462.12,No,Betty Williams
432,57,2021-09-24,Balance Transfer,17109.1,Yes,Paul Rodriguez
433,57,2020-06-10,Restructured Payment,29615.32,Yes,Patricia Martin
434,57,2020-06-13,Fee Payment,18223.1,Yes,Linda Smith
435,58,2023-12-24,Advance Payment,4227.7,Yes,Patricia Rodriguez
436,58,2023-08-09,Minimum Payment,3841.97,Yes,Steven Anderson
437,58,2023-05-17,Partial Payment,3957.12,Yes,Christopher Jones
438,58,2023-12-02,Minimum Payment,5307.98,Yes,Lisa Miller
439,58,2023-04-20,Scheduled Installment,6064.25,Yes,Mark Taylor
440,58,2023-11-23,Fee Payment,5719.7,No,Dorothy Smith
441,58,2022-09-07,Early Repayment,3838.97,Yes,Andrew Moore
442,58,2021-12-08,Late Payment Recovery,3813.88,No,Charles Thomas
443,58,2020-10-09,Minimum Payment,3088.18,Yes,Dorothy Brown
444,59,2023-01-20,Fee Payment,5810.91,Yes,Robert Johnson
445,59,2023-10-14,Balance Transfer,5725.32,No,Betty Moore
446,59,2023-10-31,Early Repayment,6210.29,No,Ashley Taylor
447,59,2023-08-24,Advance Payment,4955.18,Yes,Andrew Miller
448,59,2023-12-20,Balance Transfer,4748.6,No,Mary Gonzalez
449,59,2022-11-20,Balance Transfer,5669.01,Yes,Kimberly Johnson
450,59,2021-12-25,Advance Payment,6050.3,Yes,Joseph Williams
451,59,2020-03-30,Early Repayment,6851.36,No,Nancy Wilson
452,59,2020-03-19,Partial Payment,3742.53,Yes,Robert Anderson
453,60,2023-06-05,Early Repayment,10521.93,Yes,Sarah Jones
454,60,2023-08-18,Early Repayment,16352.7,Yes,Emily Garcia
455,60,2022-11-06,Advance Payment,9789.41,Yes,Richard Jones
456,60,2022-03-19,Partial Payment,9137.05,No,William Rodriguez
457,60,2022-07-07,Late Payment Recovery,11932.89,Yes,Betty Jackson
458,60,2021-04-14,Early Repayment,14493.73,No,Ashley Taylor
459,60,2021-02-22,Advance Payment,13962.23,No,David Gonzalez
460,60,2021-08-20,Balance Transfer,13675.98,No,Steven Thomas
461,60,2020-10-08,Early Repayment,8618.73,Yes,Sarah Thomas
462,60,2020-09-12,Early Repayment,12094.79,Yes,Steven Martinez
463,61,2023-05-12,Fee Payment,4797.42,Yes,Steven Martinez
464,61,2023-12-31,Partial Payment,4740.2,Yes,Daniel Jackson
465,61,2022-08-18,Late Payment Recovery,5739.29,Yes,Patricia Martin
466,61,2022-10-31,Balance Transfer,3433.24,No,Jennifer Thomas
467,61,2022-06-10,Minimum Payment,3840.09,Yes,Linda Martin
468,61,2021-08-10,Partial Payment,4222.4,No,Kimberly Jones
469,61,2021-11-23,Minimum Payment,5147.09,Yes,Jennifer Jackson
470,61,2021-11-28,Scheduled Installment,4104.38,Yes,Steven Smith
471,61,2020-07-16,Balance Transfer,3900.9,Yes,James Jackson
472,61,2020-01-04,Advance Payment,3161.94,Yes,Charles Smith
473,62,2023-09-03,Late Payment Recovery,5884.29,Yes,Ashley Smith
474,62,2023-04-16,Scheduled Installment,6730.25,Yes,Robert Miller
475,62,2023-09-26,Early Repayment,6145.83,Yes,David Garcia
476,63,2023-07-10,Advance Payment,2394.51,Yes,Kenneth Thomas
477,63,2023-05-17,Minimum Payment,2515.73,No,Daniel Lopez
478,63,2023-01-17,Scheduled Installment,3188.33,Yes,Michael Brown
479,63,2022-10-30,Fee Payment,1661.85,No,Steven Taylor
480,63,2021-08-16,Balance Transfer,2769.71,Yes,Jessica Johnson
481,63,2021-02-17,Advance Payment,2991.66,Yes,Robert Taylor
482,63,2021-05-03,Restructured Payment,2990.76,Yes,Donna Thomas
483,63,2020-08-12,Balance Transfer,1647.35,Yes,Donald Miller
484,63,2020-10-03,Scheduled Installment,1724.68,Yes,Charles Williams
485,63,2020-07-29,Late Payment Recovery,1734.93,Yes,John Jones
486,64,2023-10-06,Minimum Payment,3209.34,Yes,Kimberly Taylor
487,64,2023-11-20,Balance Transfer,2786.68,Yes,Karen Gonzalez
488,64,2023-06-08,Scheduled Installment,4050.79,Yes,Robert Moore
489,64,2022-04-21,Partial Payment,2379.28,No,Sandra Jones
490,64,2022-11-12,Balance Transfer,3138.61,No,Paul Davis
491,64,2021-12-19,Advance Payment,2275.28,No,Barbara Martinez
492,64,2020-03-01,Early Repayment,2883.05,Yes,Robert Moore
493,64,2020-11-21,Early Repayment,2203.49,Yes,James Moore
494,65,2023-12-25,Advance Payment,12860.42,Yes,Nancy Williams
495,65,2023-12-19,Restructured Payment,7162.09,No,Donald Wilson
496,65,2022-02-14,Early Repayment,8384.03,No,Susan Thomas
497,65,2021-05-09,Restructured Payment,11072.27,Yes,Matthew Brown
498,65,2020-08-21,Partial Payment,11123.59,No,Elizabeth Davis
499,66,2023-12-21,Minimum Payment,6411.37,Yes,Betty Brown
500,66,2023-12-07,Balance Transfer,6842.23,Yes,Sarah Moore
501,66,2022-08-21,Scheduled Installment,5196.89,Yes,Jennifer Davis
502,66,2022-06-06,Scheduled Installment,5248.83,Yes,Charles Wilson
503,66,2021-06-18,Scheduled Installment,5743.5,No,Steven Anderson
504,66,2021-04-07,Scheduled Installment,4080.46,Yes,David Thomas
505,66,2020-08-23,Partial Payment,3955.41,Yes,Thomas Johnson
506,67,2023-07-30,Minimum Payment,8100.61,Yes,Jessica Garcia
507,67,2023-05-25,Restructured Payment,9596.08,Yes,James Gonzalez
508,67,2023-03-08,Partial Payment,10704.49,Yes,Mary Martin
509,67,2023-04-12,Minimum Payment,10607.66,Yes,Anthony Hernandez
510,67,2023-12-29,Late Payment Recovery,11178.57,Yes,Daniel Garcia
511,67,2023-05-20,Partial Payment,8770.04,Yes,Christopher Johnson
512,68,2023-08-27,Late Payment Recovery,6164.3,No,John Anderson
513,68,2023-09-09,Restructured Payment,4417.01,Yes,Nancy Wilson
514,68,2022-08-23,Late Payment Recovery,3864.13,Yes,Donna Jones
515,68,2022-11-09,Balance Transfer,4909.15,No,Ashley Gonzalez
516,68,2022-12-16,Late Payment Recovery,4749.29,No,Thomas Lopez
517,68,2021-01-24,Fee Payment,5911.13,Yes,Jessica Johnson
518,68,2021-08-19,Balance Transfer,4315.89,No,Barbara Williams
519,68,2020-03-01,Balance Transfer,5533.1,No,Susan Williams
520,68,2020-11-02,Advance Payment,4986.99,Yes,Jennifer Martin
521,69,2023-02-25,Minimum Payment,4649.61,Yes,Kimberly Jones
522,69,2023-02-18,Advance Payment,5761.4,Yes,Jennifer Thomas
523,69,2022-07-08,Minimum Payment,4376.14,No,David Davis
524,69,2022-09-08,Restructured Payment,4822.07,No,Barbara Hernandez
525,69,2021-08-19,Fee Payment,7079.87,Yes,Charles Lopez
526,69,2021-04-16,Advance Payment,4420.83,No,Charles Jones
527,69,2020-11-10,Advance Payment,6573.85,Yes,Kenneth Jones
528,69,2020-08-14,Balance Transfer,5385.2,No,Donald Lopez
529,70,2023-12-14,Restructured Payment,17495.25,Yes,Karen Davis
530,70,2022-05-21,Fee Payment,10429.28,Yes,Mark Anderson
531,70,2022-09-21,Balance Transfer,9219.96,Yes,Mark Williams
532,70,2022-06-06,Scheduled Installment,10165.01,Yes,Daniel Lopez
533,70,2021-07-07,Early Repayment,12479.64,Yes,Paul Miller
534,70,2020-11-18,Restructured Payment,9908.25,Yes,William Gonzalez
535,70,2020-09-25,Fee Payment,10512.8,Yes,Dorothy Williams
536,70,2020-06-08,Late Payment Recovery,9258.73,Yes,Kenneth Miller
537,71,2023-04-01,Fee Payment,7914.0,Yes,Joseph Jackson
538,71,2023-05-19,Early Repayment,6078.39,Yes,Thomas Jackson
539,71,2023-06-25,Advance Payment,8818.88,Yes,Charles Lopez
540,71,2022-02-22,Early Repayment,7137.34,Yes,Richard Brown
541,71,2022-08-18,Balance Transfer,7531.62,Yes,Donald Anderson
542,71,2021-01-11,Early Repayment,5739.59,No,Andrew Smith
543,71,2020-06-29,Late Payment Recovery,8418.44,No,Ashley Jackson
544,72,2023-07-04,Minimum Payment,7473.05,Yes,Matthew Lopez
545,72,2023-06-20,Late Payment Recovery,8774.51,Yes,Donald Johnson
546,72,2022-10-18,Scheduled Installment,8745.35,Yes,Mark Williams
547,72,2022-11-05,Minimum Payment,6591.91,No,Ashley Garcia
548,72,2022-02-07,Fee Payment,6739.19,Yes,Christopher Williams
549,72,2021-05-16,Advance Payment,7599.49,No,James Gonzalez
550,72,2020-01-19,Fee Payment,8291.0,Yes,Linda Wilson
551,72,2020-11-22,Restructured Payment,9405.04,No,Matthew Wilson
552,72,2020-09-26,Balance Transfer,7525.03,Yes,Jennifer Thomas
553,73,2023-02-17,Partial Payment,27108.51,Yes,John Gonzalez
554,73,2023-05-08,Fee Payment,27160.66,Yes,Susan Wilson
555,74,2023-09-04,Partial Payment,2945.88,Yes,Andrew Gonzalez
556,74,2023-12-08,Partial Payment,3239.58,No,Donna Garcia
557,74,2022-04-06,Balance Transfer,2404.72,Yes,Linda Martin
558,74,2022-12-08,Balance Transfer,2071.54,Yes,Betty Jones
559,74,2021-02-14,Scheduled Installment,2950.18,Yes,Kimberly Moore
560,74,2021-07-16,Scheduled Installment,1970.8,Yes,Ashley Martin
561,74,2020-10-22,Minimum Payment,2859.14,Yes,Thomas Brown
562,74,2020-09-07,Balance Transfer,2396.29,No,Robert Thomas
563,75,2023-11-07,Restructured Payment,15101.36,No,Barbara Rodriguez
564,75,2023-08-28,Early Repayment,18018.4,No,David Martinez
565,75,2023-09-16,Early Repayment,17097.78,Yes,Steven Martin
566,75,2023-06-12,Early Repayment,10520.91,Yes,Betty Taylor
567,75,2022-09-20,Restructured Payment,13561.39,Yes,Donald Thomas
568,75,2022-10-31,Advance Payment,10093.69,Yes,Donald Johnson
569,75,2022-08-16,Restructured Payment,10600.71,No,Betty Lopez
570,75,2021-10-24,Early Repayment,12663.32,Yes,John Davis
571,75,2021-02-17,Advance Payment,13604.53,Yes,Paul Smith
572,75,2021-10-07,Advance Payment,11058.75,Yes,Steven Brown
573,75,2020-06-20,Restructured Payment,12223.38,Yes,Lisa Davis
574,76,2022-01-11,Early Repayment,3429.5,Yes,Susan Wilson
575,76,2022-12-07,Minimum Payment,3739.39,Yes,Sarah Anderson
576,76,2022-07-23,Minimum Payment,3118.68,Yes,Lisa Johnson
577,76,2021-12-06,Restructured Payment,4017.62,Yes,Margaret Miller
578,76,2021-03-23,Partial Payment,4794.42,Yes,Dorothy Jones
579,76,2021-03-02,Fee Payment,4867.44,No,Karen Hernandez
580,76,2020-01-09,Minimum Payment,3643.48,Yes,Emily Moore
581,76,2020-12-19,Fee Payment,4231.14,Yes,Richard Hernandez
582,77,2023-09-12,Minimum Payment,20776.27,No,Patricia Davis
583,77,2023-10-31,Partial Payment,18210.76,No,Jennifer Williams
584,77,2023-09-10,Advance Payment,20483.17,Yes,Daniel Martin
585,77,2023-07-06,Restructured Payment,18826.52,No,Sandra Martinez
586,77,2023-02-07,Scheduled Installment,12672.75,Yes,Donna Thomas
587,77,2022-09-15,Balance Transfer,11236.85,Yes,Kenneth Moore
588,77,2021-05-08,Early Repayment,11723.79,Yes,Matthew Martinez
589,77,2021-01-24,Restructured Payment,17147.29,Yes,Karen Johnson
590,77,2020-05-24,Advance Payment,19151.07,No,Mary Smith
591,77,2020-04-04,Partial Payment,13180.55,Yes,William Williams
592,77,2020-05-24,Balance Transfer,11910.85,No,Karen Anderson
593,78,2023-11-17,Minimum Payment,11766.45,Yes,Susan Miller
594,78,2023-09-01,Balance Transfer,11733.72,Yes,Andrew Anderson
595,79,2023-12-11,Partial Payment,9287.04,Yes,Lisa Hernandez
596,79,2023-09-03,Partial Payment,6625.32,Yes,William Jackson
597,79,2022-09-04,Minimum Payment,6257.7,Yes,Karen Williams
598,79,2021-07-03,Minimum Payment,8817.76,Yes,Emily Smith
599,79,2021-01-02,Early Repayment,7576.02,Yes,Paul Davis
600,79,2021-08-26,Restructured Payment,9225.57,No,Daniel Williams
601,79,2020-11-30,Fee Payment,9098.68,Yes,Michael Jones
602,79,2020-11-04,Advance Payment,6567.81,Yes,Emily Taylor
603,80,2022-10-10,Early Repayment,5651.99,Yes,Richard Martin
604,80,2022-06-18,Balance Transfer,4530.85,Yes,Kenneth Hernandez
605,80,2021-11-21,Fee Payment,5782.81,Yes,Andrew Martin
606,80,2021-12-02,Fee Payment,7066.9,Yes,Sarah Martinez
607,80,2020-10-17,Balance Transfer,4409.78,Yes,Susan Johnson
608,80,2020-02-05,Minimum Payment,4240.94,No,Sandra Davis
609,81,2023-02-08,Balance Transfer,2088.36,No,Betty Jones
610,81,2023-10-31,Late Payment Recovery,2248.96,No,Richard Taylor
611,81,2023-06-04,Advance Payment,2719.59,No,Mark Anderson
612,81,2023-04-06,Early Repayment,2245.62,Yes,Matthew Martinez
613,82,2023-04-24,Early Repayment,3152.17,No,Linda Williams
614,82,2023-07-18,Late Payment Recovery,3216.74,Yes,Donald Garcia
615,82,2023-01-09,Early Repayment,4173.37,No,Anthony Moore
616,83,2023-08-16,Minimum Payment,9398.41,Yes,Richard Lopez
617,83,2023-05-01,Minimum Payment,15348.03,Yes,Elizabeth Smith
618,83,2023-03-18,Balance Transfer,10099.47,No,John Johnson
619,83,2023-05-11,Balance Transfer,10112.62,Yes,Mary Martinez
620,83,2023-12-16,Balance Transfer,14762.35,No,Elizabeth Martinez
621,83,2023-03-10,Minimum Payment,16215.4,Yes,Donald Taylor
622,83,2022-07-12,Minimum Payment,14096.04,Yes,Sandra Martin
623,83,2022-11-09,Scheduled Installment,10785.31,No,Robert Thomas
624,83,2022-09-20,Restructured Payment,11760.93,Yes,Anthony Anderson
625,83,2021-09-07,Minimum Payment,13422.44,No,Donna Moore
626,83,2020-05-17,Minimum Payment,9587.19,Yes,Daniel Johnson
627,83,2020-12-13,Fee Payment,12691.13,Yes,Mary Gonzalez
628,83,2020-04-23,Scheduled Installment,8729.07,Yes,Joseph Jones
629,84,2023-08-05,Minimum Payment,9292.15,Yes,Richard Jones
630,84,2023-08-03,Scheduled Installment,7846.54,No,David Brown
631,84,2023-05-09,Early Repayment,6624.73,Yes,Mark Martin
632,84,2022-03-01,Fee Payment,9352.97,Yes,Joseph Smith
633,84,2022-06-08,Restructured Payment,7530.7,No,Donald Jackson
634,84,2022-11-17,Restructured Payment,5910.5,No,Betty Martinez
635,84,2021-10-17,Partial Payment,6058.15,Yes,Margaret Rodriguez
636,84,2021-08-16,Balance Transfer,6648.31,Yes,Charles Brown
637,84,2020-12-08,Early Repayment,8484.06,Yes,Lisa Thomas
638,85,2023-09-30,Scheduled Installment,16702.95,No,William Wilson
639,85,2023-06-14,Fee Payment,21437.15,Yes,James Martinez
640,85,2022-07-27,Early Repayment,24167.19,No,Christopher Williams
641,85,2021-04-13,Fee Payment,19896.36,Yes,Michael Smith
642,85,2021-05-23,Partial Payment,16738.74,Yes,John Taylor
643,85,2020-08-17,Balance Transfer,19701.71,Yes,Barbara Davis
644,85,2020-09-09,Early Repayment,26601.22,No,Ashley Martin
645,85,2020-02-20,Late Payment Recovery,26540.14,Yes,Jessica Garcia
646,86,2023-09-25,Late Payment Recovery,23039.95,No,Donna Johnson
647,86,2023-03-21,Partial Payment,29477.56,Yes,Lisa Martin
648,86,2023-06-03,Advance Payment,22630.86,Yes,Emily Davis
649,86,2022-08-08,Restructured Payment,18325.24,No,Daniel Lopez
650,86,2021-05-14,Minimum Payment,16454.02,Yes,Lisa Moore
651,86,2021-01-30,Advance Payment,21751.06,Yes,Betty Miller
652,86,2021-05-15,Partial Payment,24731.87,Yes,Robert Hernandez
653,86,2020-02-05,Balance Transfer,21896.99,Yes,Robert Rodriguez
654,86,2020-12-23,Advance Payment,19909.13,No,Robert Taylor
655,87,2023-12-06,Minimum Payment,3698.08,Yes,Patricia Martinez
656,87,2023-03-05,Partial Payment,2808.85,Yes,Barbara Jones
657,87,2023-04-01,Minimum Payment,2621.73,No,Matthew Williams
658,88,2023-06-20,Fee Payment,6126.12,No,Andrew Moore
659,88,2023-03-25,Fee Payment,3810.48,Yes,Michael Williams
660,88,2023-04-27,Fee Payment,5618.05,Yes,Andrew Thomas
661,88,2022-03-29,Restructured Payment,5099.92,Yes,Donna Anderson
662,88,2022-09-11,Advance Payment,4831.73,Yes,Kimberly Martin
663,88,2022-10-13,Partial Payment,4834.4,Yes,Richard Williams
664,88,2021-06-13,Advance Payment,5292.0,Yes,John Miller
665,89,2023-09-17,Minimum Payment,4993.47,No,Daniel Gonzalez
666,89,2023-11-23,Fee Payment,4184.18,Yes,Paul Hernandez
667,89,2023-01-26,Minimum Payment,4749.9,No,Margaret Thomas
668,89,2022-02-04,Advance Payment,3274.25,No,Robert Lopez
669,89,2021-11-25,Early Repayment,3302.13,Yes,Nancy Smith
670,90,2023-07-31,Early Repayment,19364.04,Yes,Elizabeth Anderson
671,90,2023-03-04,Early Repayment,19443.85,Yes,Kenneth Jones
672,90,2023-04-26,Partial Payment,22192.5,Yes,John Jones
673,90,2022-07-11,Minimum Payment,19040.68,Yes,Patricia Martinez
674,90,2022-08-31,Early Repayment,17204.2,Yes,Robert Smith
675,90,2021-10-14,Advance Payment,15441.5,No,Mark Davis
676,90,2021-02-21,Advance Payment,13206.61,Yes,Jennifer Smith
677,90,2021-04-12,Partial Payment,13693.18,No,Barbara Miller
678,90,2020-07-08,Fee Payment,17310.28,Yes,Nancy Jackson
679,91,2023-03-03,Restructured Payment,14393.59,Yes,Mark Brown
680,91,2023-06-28,Partial Payment,12419.51,Yes,Joseph Martinez
681,91,2023-01-18,Restructured Payment,12866.38,Yes,Donna Miller
682,91,2022-12-09,Minimum Payment,9062.49,Yes,Linda Moore
683,91,2021-08-06,Scheduled Installment,11048.61,No,Barbara Smith
684,91,2021-01-29,Balance Transfer,12591.99,No,Christopher Miller
685,91,2020-10-23,Advance Payment,8473.85,Yes,Jennifer Davis
686,91,2020-02-22,Restructured Payment,13208.27,Yes,Linda Lopez
687,91,2020-11-18,Advance Payment,12761.57,Yes,William Smith
688,92,2023-12-01,Advance Payment,6638.46,Yes,David Hernandez
689,92,2023-04-27,Late Payment Recovery,6262.07,Yes,Robert Moore
690,92,2022-02-21,Late Payment Recovery,8004.45,Yes,Jessica Davis
691,92,2022-12-31,Balance Transfer,6087.03,Yes,Donald Jones
692,92,2021-02-26,Advance Payment,7196.69,Yes,Paul Moore
693,92,2021-08-29,Scheduled Installment,5152.39,No,Elizabeth Brown
694,92,2021-04-24,Early Repayment,7038.82,No,Dorothy Taylor
695,92,2020-11-19,Balance Transfer,6545.83,No,Charles Jackson
696,92,2020-05-12,Minimum Payment,6014.17,Yes,Kimberly Davis
697,93,2022-03-09,Minimum Payment,7624.05,Yes,Mary Moore
698,93,2021-11-23,Partial Payment,7627.75,Yes,Linda Garcia
699,93,2020-02-22,Partial Payment,7474.0,No,Steven Martinez
700,93,2020-02-02,Restructured Payment,4557.34,No,Mark Williams
701,94,2023-06-03,Advance Payment,21333.72,Yes,James Thomas
702,94,2023-02-26,Restructured Payment,24726.95,No,Donald Gonzalez
703,94,2022-11-27,Advance Payment,25696.66,Yes,Lisa Williams
704,94,2021-12-20,Minimum Payment,20358.16,Yes,Christopher Wilson
705,94,2020-05-16,Fee Payment,21453.56,Yes,Patricia Garcia
706,95,2023-06-27,Advance Payment,5095.04,No,David Johnson
707,95,2023-07-29,Advance Payment,4356.21,Yes,Nancy Lopez
708,95,2022-06-09,Partial Payment,6534.18,No,Betty Johnson
709,95,2022-06-01,Balance Transfer,4676.27,No,Dorothy Davis
710,95,2021-10-15,Late Payment Recovery,4924.36,Yes,John Anderson
711,95,2020-01-20,Restructured Payment,6940.44,Yes,Mark Smith
712,96,2023-04-26,Scheduled Installment,2900.99,Yes,Betty Moore
713,96,2023-06-02,Early Repayment,2496.55,No,Thomas Miller
714,96,2022-04-18,Advance Payment,2679.61,Yes,Linda Rodriguez
715,96,2021-06-27,Balance Transfer,2501.37,Yes,Donald Hernandez
716,96,2021-01-18,Advance Payment,1834.19,Yes,Michael Garcia
717,96,2021-10-13,Balance Transfer,2554.58,Yes,Thomas Miller
